Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,17923998584.73,128037651.8,139.9901,139.9901,137.1903,2020-12-14
Jikimu Fund,17917032649.82,128021644.02,139.9532,139.9532,137.1541,2020-12-13
Jikimu Fund,17900696997.13,128009450.85,139.8389,139.8389,137.0421,2020-12-10
Jikimu Fund,17891694634.61,127999256.24,139.7797,139.7797,136.9841,2020-12-09
Jikimu Fund,17874297559.29,127945283.66,139.7027,139.7027,136.9086,2020-12-07
Jikimu Fund,17855975886.84,127849152.74,139.6644,139.6644,136.8711,2020-12-06
Jikimu Fund,17833136010.62,127788801.02,139.5516,139.5516,136.7606,2020-12-03
Jikimu Fund,17815117651.53,127773739.39,139.4271,139.4271,136.6385,2020-12-02
Jikimu Fund,17808065515.95,127758174.32,139.3889,139.3889,136.6011,2020-12-01
Jikimu Fund,17775915910.75,127562498.61,139.3506,139.3506,136.5636,2020-11-30
Jikimu Fund,17841244489.38,128068057.79,139.3107,139.3107,136.5244,2020-11-29
Jikimu Fund,17822912995.25,128041367.54,139.1965,139.1965,136.4126,2020-11-26
Jikimu Fund,17816009856.9,128026779.86,139.1585,139.1585,136.3753,2020-11-25
Jikimu Fund,17808166245.73,128024838.1,139.0993,139.0993,136.3173,2020-11-24
Jikimu Fund,17786509994.47,127904135.94,139.0613,139.0613,136.28,2020-11-23
Jikimu Fund,17780456758.19,127890021.8,139.0293,139.0293,136.2487,2020-11-22
Jikimu Fund,17760219367.93,127868710.39,138.8942,138.8942,136.1163,2020-11-19
Jikimu Fund,17751770295.67,127846715.55,138.852,138.852,136.0749,2020-11-18
Jikimu Fund,17740870570.73,127803095.09,138.8141,138.8141,136.0378,2020-11-17
Jikimu Fund,17645459819.09,127150556.78,138.7761,138.7761,136.0006,2020-11-16
Jikimu Fund,17647572131.67,127200981.3,138.7377,138.7377,135.963,2020-11-15
Jikimu Fund,17631295364.76,127187455.13,138.6245,138.6245,135.852,2020-11-12
Jikimu Fund,17646112156.4,127331683.12,138.5838,138.5838,135.8122,2020-11-11
Jikimu Fund,17715268490.84,127865904.43,138.5457,138.5457,135.7748,2020-11-10
Jikimu Fund,17657870000.31,127504539.96,138.4882,138.4882,135.7184,2020-11-09
Jikimu Fund,17655186752.98,127500170.84,138.4719,138.4719,135.7024,2020-11-08
Jikimu Fund,17638985615.06,127486785.19,138.3593,138.3593,135.5921,2020-11-05
Jikimu Fund,17636638955.15,127484977.71,138.3429,138.3429,135.576,2020-11-04
Jikimu Fund,17630558431.69,127474165.56,138.3069,138.3069,135.5408,2020-11-03
Jikimu Fund,17608157144.58,127469106.49,138.1367,138.1367,135.3739,2020-11-02
Jikimu Fund,17765310931.33,128637607.71,138.1036,138.1036,135.3415,2020-11-01
Jikimu Fund,17747936436.7,128610580.18,137.9975,137.9975,135.2375,2020-10-29
Jikimu Fund,17731595563.44,128611979.98,137.8689,137.8689,135.1115,2020-10-26
Jikimu Fund,17734662307.37,128687404.61,137.812,137.812,135.0557,2020-10-25
Jikimu Fund,17715548591.7,128686678.02,137.6642,137.6642,134.9109,2020-10-22
Jikimu Fund,17700637529.28,128611600.89,137.6286,137.6286,134.8761,2020-10-21
Jikimu Fund,17691874142.38,128603822.75,137.5688,137.5688,134.8174,2020-10-20
Jikimu Fund,17743638819.86,129033624.19,137.5117,137.5117,134.7615,2020-10-19
Jikimu Fund,17734987160.88,129003797.26,137.4765,137.4765,134.7269,2020-10-18
Jikimu Fund,17720362668.84,128996881.36,137.3705,137.3705,134.6231,2020-10-15
Jikimu Fund,17714724071.45,128970963.0,137.3544,137.3544,134.6073,2020-10-14
Jikimu Fund,17725334767.53,129116326.28,137.2819,137.2819,134.5363,2020-10-12
Jikimu Fund,17707162677.56,129030762.65,137.2321,137.2321,134.4875,2020-10-11
Jikimu Fund,17690641593.84,129030762.65,137.1041,137.1041,134.362,2020-10-08
Jikimu Fund,17550822356.38,129025280.42,136.0262,136.0262,133.3057,2020-10-07
Jikimu Fund,17396280239.89,128013964.31,135.8936,135.8936,133.1757,2020-10-06
Jikimu Fund,17390025695.85,128002999.63,135.8564,135.8564,133.1393,2020-10-05
Jikimu Fund,17386957575.69,128009473.75,135.8256,135.8256,133.109,2020-10-04
Jikimu Fund,17319867706.12,127620411.86,135.7139,135.7139,132.9997,2020-10-01
Jikimu Fund,17296753372.13,127606745.33,135.5473,135.5473,132.8364,2020-09-30
Jikimu Fund,17674458955.87,127604435.02,138.5098,138.5098,135.7396,2020-09-29
Jikimu Fund,17659219700.34,127588828.63,138.4073,138.4073,135.6391,2020-09-28
Jikimu Fund,17679693420.49,127772009.14,138.3691,138.3691,135.6017,2020-09-27
Jikimu Fund,17664300923.67,127763325.66,138.258,138.258,135.4928,2020-09-24
Jikimu Fund,17632333709.08,127725223.15,138.049,138.049,135.288,2020-09-23
Jikimu Fund,17627345496.55,127723432.97,138.0118,138.0118,135.2516,2020-09-22
Jikimu Fund,17621394133.96,127714661.6,137.9747,137.9747,135.2152,2020-09-21
Jikimu Fund,17656078230.09,127997984.15,137.9403,137.9403,135.1815,2020-09-20
Jikimu Fund,17641483973.51,127992378.53,137.8323,137.8323,135.0757,2020-09-17
Jikimu Fund,17633510890.61,127969719.89,137.7944,137.7944,135.0385,2020-09-16
Jikimu Fund,17623606352.09,127932226.13,137.7574,137.7574,135.0022,2020-09-15
Jikimu Fund,17606165568.73,127838858.35,137.7215,137.7215,134.9671,2020-09-14
Jikimu Fund,17606948406.07,127878628.55,137.6848,137.6848,134.9311,2020-09-13
Jikimu Fund,17586755034.76,127835123.91,137.5737,137.5737,134.8223,2020-09-10
Jikimu Fund,17581668622.16,127832615.01,137.5366,137.5366,134.7859,2020-09-09
Jikimu Fund,17575780929.98,127824287.22,137.4995,137.4995,134.7496,2020-09-08
Jikimu Fund,17569508111.02,127813154.79,137.4624,137.4624,134.7132,2020-09-07
Jikimu Fund,17590658416.86,128001495.71,137.4254,137.4254,134.6769,2020-09-06
Jikimu Fund,17615724568.88,127998407.65,137.6246,137.6246,134.8721,2020-09-03
Jikimu Fund,17615078091.81,127989543.91,137.629,137.629,134.8765,2020-09-02
Jikimu Fund,17615662556.22,127984093.82,137.6395,137.6395,134.8867,2020-09-01
Jikimu Fund,17601018229.26,127911986.8,137.6026,137.6026,134.8505,2020-08-31
Jikimu Fund,17578869208.69,127902018.83,137.4401,137.4401,134.6913,2020-08-30
Jikimu Fund,17562279288.09,127884250.12,137.3295,137.3295,134.5829,2020-08-27
Jikimu Fund,17531916294.16,127877102.02,137.0997,137.0997,134.3577,2020-08-26
Jikimu Fund,17526945220.57,127874913.25,137.0632,137.0632,134.3219,2020-08-25
Jikimu Fund,17520244156.88,127860097.54,137.0267,137.0267,134.2861,2020-08-24
Jikimu Fund,17519368000.09,127888668.8,136.9892,136.9892,134.2494,2020-08-23
Jikimu Fund,17440704841.09,127847382.92,136.4182,136.4182,133.6898,2020-08-20
Jikimu Fund,17410085297.04,127773992.14,136.2569,136.2569,133.5317,2020-08-19
Jikimu Fund,17477607186.94,128375834.25,136.1441,136.1441,133.4212,2020-08-18
Jikimu Fund,17429919918.9,127955618.48,136.2185,136.2185,133.4941,2020-08-18
Jikimu Fund,17485420433.93,128515694.59,136.0567,136.0567,133.3356,2020-08-17
Jikimu Fund,17470634968.61,128514296.95,135.9431,135.9431,133.2243,2020-08-13
Jikimu Fund,17469389310.2,128531442.2,135.9153,135.9153,133.197,2020-08-12
Jikimu Fund,17458523363.25,128526730.63,135.8357,135.8357,133.119,2020-08-11
Jikimu Fund,17564288189.01,129351055.98,135.7877,135.7877,133.072,2020-08-10
Jikimu Fund,17557303741.98,129335105.4,135.7505,135.7505,133.0355,2020-08-09
Jikimu Fund,17490990290.95,128950928.49,135.6407,135.6407,132.9279,2020-08-06
Jikimu Fund,17491522559.84,128991048.99,135.6026,135.6026,132.8906,2020-08-05
Jikimu Fund,17468876845.35,130197928.5,134.1717,134.1717,131.4883,2020-08-04
Jikimu Fund,17473565071.33,130269996.24,134.1335,134.1335,131.4508,2020-08-03
Jikimu Fund,17462142568.87,130220921.06,134.0963,134.0963,131.4144,2020-08-02
Jikimu Fund,17441767834.1,130213455.45,133.9475,133.9475,131.2686,2020-07-29
Jikimu Fund,17486410351.7,130584690.64,133.9086,133.9086,131.2304,2020-07-28
Jikimu Fund,17478089070.5,130558587.96,133.8716,133.8716,131.1942,2020-07-27
Jikimu Fund,17470557219.36,130554851.54,133.8178,133.8178,131.1414,2020-07-26
Jikimu Fund,17453958906.12,130542883.74,133.7029,133.7029,131.0288,2020-07-23
Jikimu Fund,17451285363.62,130556637.31,133.6683,133.6683,130.9949,2020-07-22
Jikimu Fund,17441106733.99,130517536.25,133.6304,133.6304,130.9578,2020-07-21
Jikimu Fund,17432009057.56,130486062.67,133.5929,133.5929,130.921,2020-07-20
Jikimu Fund,17552205662.77,131427099.5,133.5509,133.5509,130.8799,2020-07-19
Jikimu Fund,17537154079.91,131425600.67,133.4379,133.4379,130.7691,2020-07-16
Jikimu Fund,17531232425.0,131418253.98,133.4003,133.4003,130.7323,2020-07-15
Jikimu Fund,17522403612.07,131389116.04,133.3627,133.3627,130.6954,2020-07-14
Jikimu Fund,17517297194.42,131387900.96,133.325,133.325,130.6585,2020-07-13
Jikimu Fund,17510876538.9,131377470.54,133.2868,133.2868,130.621,2020-07-12
Jikimu Fund,17508886931.64,131476032.99,133.1717,133.1717,130.5083,2020-07-09
Jikimu Fund,17503275700.08,131471675.94,133.1334,133.1334,130.4708,2020-07-08
Jikimu Fund,17598560799.19,132233581.11,133.0869,133.0869,130.4252,2020-07-07
Jikimu Fund,17575608789.63,132155227.4,132.9922,132.9922,130.3323,2020-07-05
Jikimu Fund,17544715421.35,132036996.02,132.8773,132.8773,130.2197,2020-07-02
Jikimu Fund,17581134511.14,132341445.63,132.8468,132.8468,130.1898,2020-07-01
Jikimu Fund,17575104234.32,132333916.01,132.8088,132.8088,130.1526,2020-06-30
Jikimu Fund,18000068288.83,132315133.24,136.0394,136.0394,133.3186,2020-06-29
Jikimu Fund,17985636254.5,132501396.95,135.7392,135.7392,133.0244,2020-06-28
Jikimu Fund,17967839083.91,132484861.49,135.6218,135.6218,132.9094,2020-06-25
Jikimu Fund,17960910566.4,132472003.18,135.5827,135.5827,132.871,2020-06-24
Jikimu Fund,17973220227.53,132601657.13,135.543,135.543,132.8321,2020-06-23
Jikimu Fund,17967721979.34,132599274.24,135.5039,135.5039,132.7938,2020-06-22
Jikimu Fund,17794121139.22,132542664.29,134.252,134.252,131.567,2020-06-21
Jikimu Fund,17777285647.56,132533717.79,134.1341,134.1341,131.4514,2020-06-18
Jikimu Fund,17771378888.5,132528909.23,134.0944,134.0944,131.4125,2020-06-17
Jikimu Fund,17775025203.75,132595361.04,134.0547,134.0547,131.3736,2020-06-16
Jikimu Fund,17767498259.38,132578110.42,134.0153,134.0153,131.335,2020-06-15
Jikimu Fund,17750281114.75,132488542.14,133.976,133.976,131.2965,2020-06-14
Jikimu Fund,17732862835.73,132475278.81,133.8579,133.8579,131.1807,2020-06-11
Jikimu Fund,17770042682.68,132792585.7,133.818,133.818,131.1417,2020-06-10
Jikimu Fund,17760227893.87,132758208.7,133.7788,133.7788,131.1032,2020-06-09
Jikimu Fund,17750092416.37,132721532.88,133.7394,133.7394,131.0646,2020-06-08
Jikimu Fund,17744492515.44,132718690.7,133.7,133.7,131.026,2020-06-07
Jikimu Fund,17691718566.47,132419298.02,133.6038,133.6038,130.9317,2020-06-04
Jikimu Fund,17767309658.25,133095392.09,133.493,133.493,130.8232,2020-06-03
Jikimu Fund,17745585001.59,133051941.44,133.3734,133.3734,130.7059,2020-06-02
Jikimu Fund,17739961641.32,133049164.61,133.3339,133.3339,130.6672,2020-06-01
Jikimu Fund,17729679089.01,133011456.66,133.2944,133.2944,130.6285,2020-05-31
Jikimu Fund,17713279714.77,133006951.33,133.1756,133.1756,130.5121,2020-05-28
Jikimu Fund,17708071717.01,133001813.22,133.1416,133.1416,130.4787,2020-05-27
Jikimu Fund,17729308124.75,133193835.75,133.1091,133.1091,130.4469,2020-05-26
Jikimu Fund,17727376506.49,133151661.05,133.1367,133.1367,130.474,2020-05-25
Jikimu Fund,17721904430.19,133247185.39,133.0002,133.0002,130.3402,2020-05-21
Jikimu Fund,17807672525.39,133933849.65,132.9587,132.9587,130.2995,2020-05-20
Jikimu Fund,17803017462.2,133940760.99,132.9171,132.9171,130.2588,2020-05-19
Jikimu Fund,17796444392.83,133930225.04,132.8785,132.8785,130.2209,2020-05-18
Jikimu Fund,17727305905.78,133448628.07,132.8399,132.8399,130.1831,2020-05-17
Jikimu Fund,17712256076.9,133447497.83,132.7283,132.7283,130.0737,2020-05-14
