Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
515031.8863613883,19.667036438667324,762.7511,762.7511,755.1236,2021,11,3,2
514983.77874839905,19.66700999520248,762.6288,762.6288,755.0025,2021,11,2,1
515084.3333768559,19.666948445397566,762.9736,762.9736,755.3438,2021,11,1,0
515168.1506556282,19.6668968920238,763.2613,763.2613,755.6286,2021,10,29,4
515303.6528121744,19.666878784012525,763.6766,763.6766,756.0399,2021,10,28,3
515779.5861929299,19.666830581160863,765.1248,765.1248,757.4736,2021,10,27,2
516038.2750460958,19.667985969627384,765.0081,765.0081,757.3581,2021,10,26,1
515993.05975477037,19.66796353047202,764.8912,764.8912,757.2423,2021,10,25,0
515875.1733694887,19.66796406823945,764.5414,764.5414,756.896,2021,10,22,4
515816.4367293175,19.667902755660705,764.4141,764.4141,756.77,2021,10,21,3
515779.8303689666,19.667901458808224,764.3066,764.3066,756.6636,2021,10,20,2
515695.0426944106,19.667883117527236,764.0694,764.0694,756.4287,2021,10,18,0
516111.8776977817,19.668737452530603,764.6515,764.6515,757.005,2021,10,15,4
516137.0490388769,19.66873434886777,764.7285,764.7285,757.0812,2021,10,13,2
516083.0629414029,19.668678796904125,764.611,764.611,756.9649,2021,10,12,1
516298.01499866333,19.668607996454046,765.3023,765.3023,757.6492,2021,10,11,0
516287.34754993755,19.668964713835404,764.9977,764.9977,757.3477,2021,10,8,4
516414.99961136875,19.668946150217668,765.3902,765.3902,757.7363,2021,10,7,3
516262.0074283503,19.669167579839076,764.7674,764.7674,757.1198,2021,10,6,2
516172.04172429757,19.668972770407777,764.6499,764.6499,757.0034,2021,10,5,1
516112.60207958496,19.668931344697903,764.5054,764.5054,756.8604,2021,10,4,0
515944.05930782843,19.668892253540996,764.0361,764.0361,756.3957,2021,10,1,4
515999.28543900134,19.669267685084858,763.9128,763.9128,756.2737,2021,9,30,3
515944.663258658,19.669217020528507,763.7898,763.7898,756.1519,2021,9,29,2
515885.11462078453,19.669140159605387,763.6722,763.6722,756.0354,2021,9,28,1
516093.49780815875,19.669041535928603,764.3646,764.3646,756.721,2021,9,27,0
516104.5102887883,19.668990007869827,764.4366,764.4366,756.7923,2021,9,24,4
516165.9117154096,19.669385024706436,764.3165,764.3165,756.6734,2021,9,23,3
516118.9376263382,19.669359939672812,764.1966,764.1966,756.5546,2021,9,22,2
516073.7869867932,19.6693401186405,764.0781,764.0781,756.4373,2021,9,21,1
516017.80355591414,19.669280216428785,763.958,763.958,756.3185,2021,9,20,0
515897.2350874736,19.669262057474175,763.615,763.615,755.9788,2021,9,17,4
516047.02865978214,19.669662099124206,763.7529,763.7529,756.1153,2021,9,16,3
516108.7274644559,19.67005099832487,763.6385,763.6385,756.0021,2021,9,15,2
515948.7398076092,19.66958496232406,763.5209,763.5209,755.8856,2021,9,14,1
515884.6735892238,19.669486261572978,763.4066,763.4066,755.7725,2021,9,13,0
515766.93165365886,19.66947904475757,763.0637,763.0637,755.433,2021,9,10,4
515715.27734050114,19.66942855671608,762.9494,762.9494,755.3199,2021,9,9,3
515666.4376607712,19.669397307152327,762.8287,762.8287,755.2004,2021,9,8,2
514757.83019367466,19.66956658948205,760.0142,760.0142,752.414,2021,9,7,1
514704.7340600726,19.669510957150504,759.8997,759.8997,752.3007,2021,9,6,0
514576.5294793574,19.669466028771296,759.5553,759.5553,751.9597,2021,9,3,4
514509.572231324,19.669356762777667,759.4406,759.4406,751.8462,2021,9,2,3
514382.53829890065,19.669346636654677,759.0733,759.0733,751.4826,2021,9,1,2
514373.37344565184,19.66946225383567,758.9585,758.9585,751.3689,2021,8,31,1
514322.2884698562,19.669414942670862,758.8437,758.8437,751.2552,2021,8,30,0
514363.4018680275,19.66940200058021,758.9748,758.9748,751.3851,2021,8,27,4
513840.49016291037,19.668959206551204,757.7679,757.7679,750.1902,2021,8,26,3
513966.49453901174,19.66961104552553,757.6456,757.6456,750.0691,2021,8,25,2
510315.54639987205,19.669568681776244,746.9516,746.9516,739.4821,2021,8,24,1
510273.9593416756,19.66952524432647,746.8623,746.8623,739.3937,2021,8,23,0
510312.3234528047,19.669469803663993,747.016,747.016,739.5459,2021,8,20,4
510268.3074190283,19.66945404902856,746.8989,746.8989,739.4299,2021,8,19,3
510267.139313948,19.66960430721235,746.7833,746.7833,739.3155,2021,8,18,2
510466.33064713486,19.669579660318938,747.3849,747.3849,739.911,2021,8,17,1
510398.8273589684,19.66946350767421,747.274,747.274,739.8013,2021,8,16,0
510272.7748178713,19.6694552276924,746.9111,746.9111,739.442,2021,8,13,4
510364.11791186885,19.66996786433768,746.7956,746.7956,739.3277,2021,8,12,3
