Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,"20,359,709,200.44","161,253,370.12",126.2591,126.2591,123.7339,16-07-2019
Liquid Fund,"47,561,684,234.93","222,602,107.98",213.6623,213.6623,213.6623,16-07-2019
Umoja Fund,"216,954,430,502.87","373,277,866.41",581.2143,581.2143,575.4021,15-07-2019
Wekeza Maisha Fund,"1,143,005,086.03","2,859,510.14",399.7206,399.7206,391.7262,15-07-2019
Watoto Fund,"3,237,908,442.45","9,514,598.67",340.3095,340.3095,336.9064,15-07-2019
Jikimu Fund,"20,354,827,298.10","161,245,444.75",126.2351,126.2351,123.7104,15-07-2019
Liquid Fund,"47,477,367,444.81","222,417,827.79",213.4603,213.4603,213.4603,15-07-2019
Umoja Fund,"216,843,465,948.29","373,276,460.73",580.9192,580.9192,575.11,12/7/2019
Wekeza Maisha Fund,"1,142,036,978.19","2,859,485.09",399.3855,399.3855,391.3978,12/7/2019
Watoto Fund,"3,235,235,198.02","9,512,951.67",340.0874,340.0874,336.6865,12/7/2019
Jikimu Fund,"20,029,230,255.28","158,800,250.11",126.1285,126.1285,123.6059,12/7/2019
Liquid Fund,"47,278,160,905.77","221,712,560.71",213.2408,213.2408,213.2408,12/7/2019
Umoja Fund,"216,790,197,218.25","373,280,147.92",580.7708,580.7708,574.9631,11/7/2019
Wekeza Maisha Fund,"1,141,717,912.48","2,859,485.09",399.274,399.274,391.2885,11/7/2019
Watoto Fund,"3,234,530,812.37","9,512,951.67",340.0134,340.0134,336.6132,11/7/2019
Jikimu Fund,"20,025,352,910.19","158,817,608.07",126.0903,126.0903,123.5685,11/7/2019
Liquid Fund,"47,273,247,450.25","221,771,066.49",213.1624,213.1624,213.1624,11/7/2019
Umoja Fund,"216,946,355,944.57","373,615,537.28",580.5681,580.5681,574.7624,10/7/2019
Wekeza Maisha Fund,"1,161,140,308.13","2,908,979.58",398.6024,398.6024,390.6304,10/7/2019
Watoto Fund,"3,235,039,542.79","9,516,535.45",339.8645,339.8645,336.4658,10/7/2019
Jikimu Fund,"20,057,603,521.54","159,122,398.87",126.0135,126.0135,123.4933,10/7/2019
Liquid Fund,"47,662,219,911.15","223,678,320.97",213.0145,213.0145,213.0145,10/7/2019
Umoja Fund,"216,907,677,863.36","373,612,792.39",580.5681,580.5681,574.7624,9/7/2019
Wekeza Maisha Fund,"1,160,555,586.60","2,908,309.59",398.6024,398.6024,390.6304,9/7/2019
Watoto Fund,"3,233,851,053.20","9,515,119.77",339.8645,339.8645,336.4658,9/7/2019
Jikimu Fund,"20,057,603,521.54","159,122,398.87",126.0135,126.0135,123.4933,9/7/2019
Liquid Fund,"47,435,828,187.00","222,688,213.44",213.0145,213.0145,213.0145,9/7/2019
Umoja Fund,"215,854,162,721.61","373,601,478.63",577.7658,577.7658,571.9882,8/7/2019
Wekeza Maisha Fund,"1,158,912,775.75","2,908,083.56",398.5143,398.5143,390.544,8/7/2019
Watoto Fund,"3,219,458,909.34","9,514,321.83",338.3803,338.3803,334.9965,8/7/2019
Jikimu Fund,"20,143,063,408.25","160,209,854.73",125.7292,125.7292,123.2147,8/7/2019
Liquid Fund,"47,767,002,009.83","224,316,500.58",212.9447,212.9447,212.9447,8/7/2019
Umoja Fund,"215,738,097,185.53","373,593,510.72",577.4675,577.4675,571.6928,5/7/2019
Wekeza Maisha Fund,"1,160,617,390.33","2,914,846.83",398.1744,398.1744,390.2109,5/7/2019
Watoto Fund,"3,216,835,944.15","9,512,786.99",338.1591,338.1591,334.7776,5/7/2019
Jikimu Fund,"20,110,752,462.07","160,098,560.46",125.6148,125.6148,123.1025,5/7/2019
Liquid Fund,"47,523,843,141.74","223,398,815.80",212.731,212.731,212.731,5/7/2019
Umoja Fund,"215,741,826,632.75","373,572,342.60",577.5102,577.5102,571.7351,4/7/2019
Wekeza Maisha Fund,"1,160,159,004.65","2,914,796.59",398.024,398.024,390.0635,4/7/2019
Watoto Fund,"3,216,521,104.46","9,512,091.94",338.1508,338.1508,334.7693,4/7/2019
Jikimu Fund,"20,105,459,271.52","160,085,817.50",125.5918,125.5918,123.0799,4/7/2019
Liquid Fund,"47,075,082,453.87","221,369,454.94",212.6539,212.6539,212.6539,4/7/2019
Umoja Fund,"215,853,668,686.66","373,832,087.90",577.4081,577.4081,571.634,3/7/2019
Wekeza Maisha Fund,"1,188,251,016.92","2,986,273.44",397.9043,397.9043,389.9462,3/7/2019
Watoto Fund,"3,215,977,819.16","9,512,591.99",338.0759,338.0759,334.6951,3/7/2019
Jikimu Fund,"20,123,565,636.96","160,273,819.40",125.5574,125.5574,123.0463,3/7/2019
Liquid Fund,"47,073,744,621.25","221,439,662.89",212.5805,212.5805,212.5805,3/7/2019
Umoja Fund,"215,869,860,002.27","373,926,008.37",577.3064,577.3064,571.5333,2/7/2019
Wekeza Maisha Fund,"1,187,980,167.36","2,986,273.44",397.8136,397.8136,389.8573,2/7/2019
Watoto Fund,"3,214,920,130.94","9,511,538.10",338.0021,338.0021,334.6221,2/7/2019
Jikimu Fund,"20,046,486,108.01","159,707,931.20",125.5197,125.5197,123.0093,2/7/2019
Liquid Fund,"47,002,820,429.83","221,180,712.03",212.5087,212.5087,212.5087,2/7/2019
Umoja Fund,"215,829,308,415.33","373,909,093.48",577.224,577.224,571.4518,1/7/2019
Wekeza Maisha Fund,"1,195,509,541.00","3,006,056.13",397.7003,397.7003,389.7463,1/7/2019
Watoto Fund,"3,210,709,306.67","9,501,156.01",337.9283,337.9283,334.549,1/7/2019
Jikimu Fund,"20,033,760,155.30","159,655,487.16",125.4812,125.4812,122.9716,1/7/2019
Liquid Fund,"47,088,862,642.83","221,661,058.42",212.4363,212.4363,212.4363,1/7/2019
Umoja Fund,"215,712,190,244.77","373,904,054.52",576.9186,576.9186,571.1494,28-06-2019
Wekeza Maisha Fund,"1,194,502,718.48","3,006,005.78",397.3721,397.3721,389.4246,28-06-2019
Watoto Fund,"3,204,800,757.48","9,489,895.76",337.7066,337.7066,334.3296,28-06-2019
Jikimu Fund,"20,485,136,044.14","159,581,866.36",128.3676,128.3676,125.8002,28-06-2019
Liquid Fund,"46,945,014,257.34","221,207,989.18",212.2212,212.2212,212.2212,28-06-2019
Umoja Fund,"215,317,049,955.18","373,895,729.83",575.8746,575.8746,570.1158,27-06-2019
Wekeza Maisha Fund,"1,194,154,021.26","3,005,955.44",397.2627,397.2627,389.3175,27-06-2019
Watoto Fund,"3,199,553,727.88","9,507,079.43",336.5443,336.5443,333.1789,27-06-2019
Jikimu Fund,"20,464,635,432.39","159,561,682.27",128.2553,128.2553,125.6902,27-06-2019
Liquid Fund,"46,835,621,172.26","220,767,258.73",212.1493,212.1493,212.1493,27-06-2019
Umoja Fund,"215,555,292,193.83","374,375,531.10",575.7729,575.7729,570.0152,26-06-2019
Wekeza Maisha Fund,"1,197,210,799.98","3,014,479.55",397.1534,397.1534,389.2103,26-06-2019
Watoto Fund,"3,202,583,714.59","9,518,141.26",336.4715,336.4715,333.1068,26-06-2019
Jikimu Fund,"20,481,102,974.27","159,729,042.69",128.224,128.224,125.6596,26-06-2019
Liquid Fund,"46,666,637,735.19","220,042,863.66",212.0798,212.0798,212.0798,26-06-2019
Umoja Fund,"215,567,097,315.95","374,366,261.37",575.8187,575.8187,570.0605,25-06-2019
Wekeza Maisha Fund,"1,196,867,283.07","3,014,441.77",397.0444,397.0444,389.1035,25-06-2019
Watoto Fund,"3,201,856,869.16","9,515,570.59",336.4861,336.4861,333.1212,25-06-2019
Jikimu Fund,"20,450,290,141.83","159,500,402.70",128.2147,128.2147,125.6504,25-06-2019
Liquid Fund,"46,490,113,249.33","219,279,256.01",212.0133,212.0133,212.0133,25-06-2019
Umoja Fund,"215,568,778,547.99","374,352,057.36",575.845,575.845,570.0866,24-06-2019
Wekeza Maisha Fund,"1,196,688,265.30","3,014,441.77",396.985,396.985,389.0453,24-06-2019
Watoto Fund,"3,200,745,472.80","9,511,870.73",336.5001,336.5001,333.1351,24-06-2019
Jikimu Fund,"20,443,489,854.29","159,457,267.86",128.2067,128.2067,125.6426,24-06-2019
Liquid Fund,"46,483,756,120.83","219,319,482.51",211.9454,211.9454,211.9454,24-06-2019
Umoja Fund,"215,499,659,755.29","374,346,820.43",575.6685,575.6685,569.9118,21-06-2019
Wekeza Maisha Fund,"1,195,659,648.17","3,014,335.86",396.6577,396.6577,388.7246,21-06-2019
Watoto Fund,"3,195,583,858.75","9,496,830.11",336.4895,336.4895,333.1246,21-06-2019
Jikimu Fund,"20,427,169,763.42","159,407,752.95",128.1441,128.1441,125.5813,21-06-2019
Liquid Fund,"45,955,945,179.36","217,036,523.66",211.7429,211.7429,211.7429,21-06-2019
Umoja Fund,"215,451,504,974.16","374,329,281.43",575.5668,575.5668,569.8111,20-06-2019
Wekeza Maisha Fund,"1,195,145,729.77","3,013,869.26",396.5486,396.5486,388.6177,20-06-2019
Watoto Fund,"3,194,676,844.52","9,496,211.82",336.4159,336.4159,333.0518,20-06-2019
Jikimu Fund,"20,457,480,817.79","159,683,241.56",128.1129,128.1129,125.5506,20-06-2019
Liquid Fund,"45,999,182,047.76","217,311,914.00",211.6735,211.6735,211.6735,20-06-2019
Umoja Fund,"215,584,758,936.46","374,627,294.75",575.4646,575.4646,569.71,19-06-2019
Wekeza Maisha Fund,"1,194,816,776.18","3,013,869.26",396.4395,396.4395,388.5107,19-06-2019
Watoto Fund,"3,193,542,768.16","9,494,918.22",336.3423,336.3423,332.9789,19-06-2019
Jikimu Fund,"20,394,994,368.44","159,234,565.26",128.0815,128.0815,125.5198,19-06-2019
Liquid Fund,"45,988,793,319.46","217,334,020.90",211.6042,211.6042,211.6042,19-06-2019
Umoja Fund,"215,542,105,203.73","374,619,300.54",575.3631,575.3631,569.6094,18-06-2019
Wekeza Maisha Fund,"1,194,071,100.06","3,012,817.58",396.3304,396.3304,388.4038,18-06-2019
Watoto Fund,"3,196,088,718.48","9,504,570.22",336.2686,336.2686,332.9059,18-06-2019
Jikimu Fund,"20,428,862,809.86","159,545,848.07",128.0438,128.0438,125.483,18-06-2019
Liquid Fund,"46,023,252,359.69","217,566,979.73",211.536,211.536,211.536,18-06-2019
Umoja Fund,"215,500,877,070.05","374,613,787.48",575.2615,575.2615,569.5089,17-06-2019
Wekeza Maisha Fund,"1,193,740,717.34","3,012,817.58",396.2207,396.2207,388.2963,17-06-2019
Watoto Fund,"3,195,240,374.48","9,504,126.91",336.195,336.195,332.8331,17-06-2019
Jikimu Fund,"20,421,870,371.83","159,537,380.82",128.0068,128.0068,125.4467,17-06-2019
Liquid Fund,"45,805,771,144.98","216,608,364.08",211.4682,211.4682,211.4682,17-06-2019
Umoja Fund,"215,385,413,864.63","374,611,628.50",574.9566,574.9566,569.207,14-06-2019
Wekeza Maisha Fund,"1,192,749,116.54","3,012,817.58",395.8916,395.8916,387.9738,14-06-2019
Watoto Fund,"3,192,521,939.50","9,502,273.33",335.9745,335.9745,332.6148,14-06-2019
Jikimu Fund,"20,394,678,304.60","159,458,920.66",127.8993,127.8993,125.3413,14-06-2019
Liquid Fund,"45,731,381,494.29","216,465,944.03",211.2636,211.2636,211.2636,14-06-2019
Umoja Fund,"214,899,329,160.28","374,605,248.03",573.6688,573.6688,567.9321,13-06-2019
Wekeza Maisha Fund,"1,191,468,058.72","3,012,792.28",395.4697,395.4697,387.5603,13-06-2019
Watoto Fund,"3,178,281,395.31","9,501,914.79",334.4885,334.4885,331.1436,13-06-2019
Jikimu Fund,"20,314,405,255.36","159,222,763.74",127.5848,127.5848,125.0331,13-06-2019
Liquid Fund,"45,684,621,362.00","216,314,425.58",211.1954,211.1954,211.1954,13-06-2019
Umoja Fund,"214,857,366,852.33","374,598,566.92",573.567,573.567,567.8313,12/6/2019
Wekeza Maisha Fund,"1,191,037,647.58","3,012,539.28",395.36,395.36,387.4528,12/6/2019
Watoto Fund,"3,175,451,775.97","9,495,545.93",334.4149,334.4149,331.0707,12/6/2019
Jikimu Fund,"20,307,247,608.67","159,214,061.09",127.5468,127.5468,124.9959,12/6/2019
Liquid Fund,"45,537,578,637.62","215,687,934.77",211.1271,211.1271,211.1271,12/6/2019
Umoja Fund,"215,049,622,232.93","374,755,451.98",573.8399,573.8399,568.1015,11/6/2019
Wekeza Maisha Fund,"1,191,179,190.92","3,013,736.83",395.2499,395.2499,387.3449,11/6/2019
Watoto Fund,"3,179,646,129.20","9,496,634.39",334.8182,334.8182,331.47,11/6/2019
Jikimu Fund,"20,310,558,168.70","159,179,882.73",127.595,127.595,125.0431,11/6/2019
Liquid Fund,"45,670,816,352.28","216,389,282.40",211.0586,211.0586,211.0586,11/6/2019
Umoja Fund,"214,996,768,481.09","374,729,798.76",573.7381,573.7381,568.0007,10/6/2019
Wekeza Maisha Fund,"1,190,743,422.09","3,013,470.83",395.1402,395.1402,387.2374,10/6/2019
Watoto Fund,"3,178,684,455.22","9,495,633.48",334.7522,334.7522,331.4047,10/6/2019
Jikimu Fund,"20,306,417,287.29","159,194,875.98",127.557,127.557,125.0058,10/6/2019
Liquid Fund,"45,501,461,696.38","215,658,848.71",210.9882,210.9882,210.9882,10/6/2019
Umoja Fund,"214,878,527,175.89","374,723,121.95",573.4328,573.4328,567.6985,7/6/2019
Wekeza Maisha Fund,"1,189,452,351.38","3,012,713.50",394.811,394.811,386.9148,7/6/2019
Watoto Fund,"3,176,423,824.63","9,495,185.09",334.53,334.53,331.1847,7/6/2019
Jikimu Fund,"20,286,804,276.21","159,183,223.72",127.4431,127.4431,124.8942,7/6/2019
Liquid Fund,"45,515,917,616.32","215,936,770.12",210.7835,210.7835,210.7835,7/6/2019
Umoja Fund,"214,844,669,869.09","374,863,795.52",573.1273,573.1273,567.396,4/6/2019
Wekeza Maisha Fund,"1,190,810,935.84","3,018,679.87",394.4807,394.4807,386.5911,4/6/2019
Watoto Fund,"3,172,690,829.60","9,490,458.75",334.3032,334.3032,330.9602,4/6/2019
Jikimu Fund,"20,304,024,155.01","159,462,423.77",127.328,127.328,124.7814,4/6/2019
Liquid Fund,"45,262,720,190.82","214,945,039.35",210.5781,210.5781,210.5781,4/6/2019
Umoja Fund,"214,798,881,129.83","374,849,120.41",573.0276,573.0276,567.2973,3/6/2019
Wekeza Maisha Fund,"1,190,252,939.15","3,018,100.26",394.3716,394.3716,386.4841,3/6/2019
Watoto Fund,"3,169,892,922.62","9,484,164.67",334.2301,334.2301,330.8878,3/6/2019
Jikimu Fund,"20,294,869,519.18","159,431,779.85",127.295,127.295,124.7491,3/6/2019
Liquid Fund,"45,361,406,634.95","215,483,654.19",210.5097,210.5097,210.5097,3/6/2019
Umoja Fund,"214,678,208,050.41","374,838,617.28",572.7217,572.7217,566.9945,31-05-2019
Wekeza Maisha Fund,"1,188,558,922.52","3,016,323.38",394.0423,394.0423,386.1614,31-05-2019
Watoto Fund,"3,166,338,153.59","9,479,823.34",334.0081,334.0081,330.6681,31-05-2019
Jikimu Fund,"20,272,379,765.00","159,397,759.98",127.1811,127.1811,124.6375,31-05-2019
Liquid Fund,"45,203,409,762.04","214,955,811.53",210.2916,210.2916,210.2916,31-05-2019
Umoja Fund,"214,640,337,425.05","374,832,592.72",572.6299,572.6299,566.9036,30-05-2019
Wekeza Maisha Fund,"1,188,142,340.48","3,016,084.76",393.9353,393.9353,386.0566,30-05-2019
Watoto Fund,"3,164,375,071.67","9,476,046.70",333.9341,333.9341,330.5948,30-05-2019
Jikimu Fund,"20,164,138,451.74","158,593,906.49",127.1432,127.1432,124.6003,30-05-2019
Liquid Fund,"45,219,201,584.36","215,106,312.65",210.2179,210.2179,210.2179,30-05-2019
Umoja Fund,"214,596,695,373.78","374,823,194.98",572.5278,572.5278,566.8025,29-05-2019
Wekeza Maisha Fund,"1,187,815,283.61","3,015,945.10",393.8451,393.8451,385.9682,29-05-2019
Watoto Fund,"3,163,404,372.41","9,474,917.30",333.8714,333.8714,330.5327,29-05-2019
Jikimu Fund,"20,148,605,256.58","158,518,573.77",127.1056,127.1056,124.5635,29-05-2019
Liquid Fund,"45,184,026,445.91","215,009,714.43",210.1488,210.1488,210.1488,29-05-2019
Umoja Fund,"214,675,254,535.43","375,033,160.47",572.4167,572.4167,566.6926,28-05-2019
Wekeza Maisha Fund,"1,190,828,342.28","3,024,449.78",393.7339,393.7339,385.8592,28-05-2019
Watoto Fund,"3,175,689,375.27","9,513,825.37",333.7973,333.7973,330.4593,28-05-2019
Jikimu Fund,"20,197,663,860.18","158,953,388.16",127.0666,127.0666,124.5253,28-05-2019
Liquid Fund,"45,394,351,819.03","216,083,730.38",210.0776,210.0776,210.0776,28-05-2019
Umoja Fund,"214,881,649,998.83","375,455,986.04",572.3218,572.3218,566.5986,27-05-2019
Wekeza Maisha Fund,"1,190,706,396.05","3,024,377.39",393.703,393.703,385.8289,27-05-2019
Watoto Fund,"3,173,404,695.22","9,509,080.90",333.7236,333.7236,330.3864,27-05-2019
Jikimu Fund,"19,922,732,265.96","156,828,838.05",127.0349,127.0349,124.4942,27-05-2019
Liquid Fund,"45,106,229,613.49","214,785,519.99",210.0059,210.0059,210.0059,27-05-2019
Umoja Fund,"214,789,003,597.31","375,446,888.13",572.0889,572.0889,566.368,24-05-2019
Wekeza Maisha Fund,"1,189,410,439.57","3,023,593.55",393.3764,393.3764,385.5089,24-05-2019
Watoto Fund,"3,170,409,483.11","9,506,425.39",333.5017,333.5017,330.1667,24-05-2019
Jikimu Fund,"19,865,945,655.11","156,811,414.70",126.6869,126.6869,124.1531,24-05-2019
Liquid Fund,"44,807,926,064.17","213,523,369.80",209.8502,209.8502,209.8502,24-05-2019
Umoja Fund,"214,753,304,315.95","375,442,469.12",572.0006,572.0006,566.2806,23-05-2019
Wekeza Maisha Fund,"1,188,981,181.94","3,023,339.27",393.2675,393.2675,385.4022,23-05-2019
Watoto Fund,"3,169,452,440.80","9,505,664.86",333.4277,333.4277,330.0935,23-05-2019
Jikimu Fund,"19,859,143,985.48","156,805,451.59",126.6483,126.6483,124.1153,23-05-2019
Liquid Fund,"44,748,787,678.59","213,314,913.43",209.7781,209.7781,209.7781,23-05-2019
Umoja Fund,"214,719,202,661.41","375,433,849.02",571.9229,571.9229,566.2036,22-05-2019
Wekeza Maisha Fund,"1,188,911,553.23","3,024,385.69",393.1084,393.1084,385.2463,22-05-2019
Watoto Fund,"3,167,712,706.92","9,502,587.04",333.3527,333.3527,330.0191,22-05-2019
Jikimu Fund,"19,851,684,829.05","156,794,587.01",126.6095,126.6095,124.0773,22-05-2019
Liquid Fund,"44,726,224,086.62","213,281,520.52",209.7051,209.7051,209.7051,22-05-2019
Umoja Fund,"214,861,102,054.98","375,707,794.10",571.8835,571.8835,566.1647,21-05-2019
Wekeza Maisha Fund,"1,188,602,374.02","3,024,385.69",393.0062,393.0062,385.1461,21-05-2019
Watoto Fund,"3,177,098,380.88","9,532,805.00",385.1461,385.1461,329.9477,21-05-2019
Jikimu Fund,"19,885,798,830.06","157,111,838.03",126.571,126.571,124.0396,21-05-2019
Liquid Fund,"44,688,730,295.74","213,174,191.01",209.6348,209.6348,209.6348,21-05-2019
Umoja Fund,"215,104,613,149.24","376,310,315.69",571.615,571.615,565.8988,20-05-2019
Wekeza Maisha Fund,"1,188,293,201.40","3,024,385.69",392.904,392.904,385.0459,20-05-2019
Jikimu Fund,"19,883,508,834.75","157,141,112.02",126.5328,126.5328,124.0022,20-05-2019
Jikimu Fund,"3,176,215,466.45","9,532,204.78",333.2089,333.2089,329.8768,20-05-2019
Liquid Fund,"45,917,418,087.59","219,108,102.72",209.5651,209.5651,209.5651,20-05-2019
Umoja Fund,"214,986,357,362.46","376,304,013.20",571.3103,571.3103,565.5972,17-05-2019
Wekeza Maisha Fund,"1,187,340,434.87","3,024,321.94",392.5972,392.5972,384.7453,17-05-2019
Watoto Fund,"3,171,453,966.29","9,529,545.42",332.8022,332.8022,329.4742,17-05-2019
Jikimu Fund,"19,864,187,397.20","157,130,591.40",126.4183,126.4183,123.89,17-05-2019
Liquid Fund,"45,680,531,575.19","218,194,552.50",209.3569,209.3569,209.3569,17-05-2019
Umoja Fund,"214,939,165,628.74","376,288,417.69",571.2086,571.2086,565.4965,16-05-2019
Wekeza Maisha Fund,"1,185,731,990.79","3,021,009.07",392.4953,392.4953,384.6454,16-05-2019
Watoto Fund,"3,170,759,672.65","9,529,485.30",332.7315,332.7315,329.4042,16-05-2019
Jikimu Fund,"19,857,384,281.23","157,124,259.97",126.3801,126.3801,123.8525,16-05-2019
Liquid Fund,"46,141,400,995.56","220,469,998.40",209.2865,209.2865,209.2865,16-05-2019
Umoja Fund,"214,947,270,877.45","376,369,582.60",571.1069,571.1069,565.3958,15-05-2019
Wekeza Maisha Fund,"1,185,381,766.54","3,020,902.85",392.3932,392.3932,384.5453,15-05-2019
Watoto Fund,"3,170,354,862.80","9,530,294.34",332.6608,332.6608,329.3341,15-05-2019
Jikimu Fund,"19,840,543,549.39","157,038,452.42",126.3419,126.3419,123.8151,15-05-2019
Liquid Fund,"46,003,244,378.08","219,882,580.33",209.2173,209.2173,209.2173,15-05-2019
Umoja Fund,"215,060,007,431.51","376,633,984.88",571.0053,571.0053,565.2953,14-05-2019
Wekeza Maisha Fund,"1,183,073,536.17","3,015,804.59",392.2912,392.2912,384.4454,14-05-2019
Watoto Fund,"3,169,744,715.52","9,530,520.02",332.5889,332.5889,329.263,14-05-2019
Jikimu Fund,"19,854,845,770.96","157,199,249.31",126.3037,126.3037,123.7776,14-05-2019
Liquid Fund,"45,467,691,682.52","217,394,416.09",209.1484,209.1484,209.1484,14-05-2019
Umoja Fund,"215,126,475,765.77","376,624,903.92",571.1956,571.1956,565.4836,13-05-2019
Wekeza Maisha Fund,"1,182,828,727.92","3,015,779.10",392.2133,392.2133,384.3691,13-05-2019
Watoto Fund,"3,168,037,181.43","9,522,374.39",332.694,332.694,329.3671,13-05-2019
Jikimu Fund,"19,845,094,989.31","157,126,802.70",126.2999,126.2999,123.7739,13-05-2019
Liquid Fund,"45,217,547,329.00","216,278,952.68",209.0705,209.0705,209.0705,13-05-2019
Umoja Fund,"215,000,336,712.46","376,604,710.95",570.8913,570.8913,565.1823,10/5/2019
Wekeza Maisha Fund,"1,181,728,816.49","3,015,831.00",391.8419,391.8419,384.005,10/5/2019
Watoto Fund,"3,162,247,917.93","9,511,080.08",332.4804,332.4804,329.1556,10/5/2019
Jikimu Fund,"19,827,375,391.96","157,126,802.70",126.1871,126.1871,123.6634,10/5/2019
Liquid Fund,"45,171,105,671.30","216,264,589.65",208.8696,208.8696,208.8696,10/5/2019
Umoja Fund,"214,831,910,899.57","376,593,605.40",570.4609,570.4609,564.7562,9/5/2019
Wekeza Maisha Fund,"1,180,924,774.33","3,014,553.77",391.7412,391.7412,383.9063,9/5/2019
Watoto Fund,"3,158,704,567.41","9,506,272.21",332.2758,332.2758,328.9531,9/5/2019
Jikimu Fund,"19,810,517,711.96","157,120,338.04",126.085,126.085,123.5633,9/5/2019
Liquid Fund,"45,033,368,753.57","215,676,949.60",208.8001,208.8001,208.8001,9/5/2019
Umoja Fund,"214,864,425,522.20","376,717,702.04",570.3592,570.3592,564.6557,8/5/2019
Wekeza Maisha Fund,"1,179,853,781.19","3,013,871.56",391.4745,391.4745,383.645,8/5/2019
Watoto Fund,"3,163,655,120.68","9,523,234.83",332.2038,332.2038,328.8818,8/5/2019
Jikimu Fund,"19,903,889,006.07","157,909,540.54",126.0461,126.0461,123.5252,8/5/2019
Liquid Fund,"44,899,413,750.65","215,107,192.60",208.7304,208.7304,208.7304,8/5/2019
Umoja Fund,"214,828,291,020.92","376,715,410.26",570.2668,570.2668,564.5641,7/5/2019
