Date Valued,Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month
2017-05-11,Liquid Fund,12081410193.64,73632534.08,164.0768,164.0768,164.0768,2017,5
2017-05-10,Umoja Fund,197938840977.37,405683477.58,487.9145,487.9145,483.0353,2017,5
2017-05-10,Umoja Fund,197938840977.37,405683477.58,487.9145,487.9145,483.0353,2017,5
2017-05-10,Wekeza Maisha Fund,3725810888.51,11605669.13,321.0337,321.0337,314.613,2017,5
2017-05-10,Wekeza Maisha Fund,3725810888.51,11605669.13,321.0337,321.0337,314.613,2017,5
2017-05-10,Watoto Fund,3332163396.8,11683251.61,285.2086,285.2086,282.3565,2017,5
2017-05-10,Watoto Fund,3332163396.8,11683251.61,285.2086,285.2086,282.3565,2017,5
2017-05-10,Jikimu Fund,22646830296.89,183628880.1,123.3293,123.3293,120.8628,2017,5
2017-05-10,Jikimu Fund,22646830296.89,183628880.1,123.3293,123.3293,120.8628,2017,5
2017-05-10,Liquid Fund,12071802062.0,73602048.98,164.0145,164.0145,164.0145,2017,5
2017-05-10,Liquid Fund,12071802062.0,73602048.98,164.0145,164.0145,164.0145,2017,5
2017-05-09,Umoja Fund,197867128233.94,405657567.77,487.7689,487.7689,482.8912,2017,5
2017-05-09,Umoja Fund,197867128233.94,405657567.77,487.7689,487.7689,482.8912,2017,5
2017-05-09,Wekeza Maisha Fund,3723927419.84,11603622.94,320.928,320.928,314.5094,2017,5
2017-05-09,Wekeza Maisha Fund,3723927419.84,11603622.94,320.928,320.928,314.5094,2017,5
2017-05-09,Watoto Fund,3330522137.8,11682059.04,285.0972,285.0972,282.2462,2017,5
2017-05-09,Watoto Fund,3330522137.8,11682059.04,285.0972,285.0972,282.2462,2017,5
2017-05-09,Jikimu Fund,22627136977.91,183628880.1,123.2221,123.2221,120.7577,2017,5
2017-05-09,Jikimu Fund,22627136977.91,183628880.1,123.2221,123.2221,120.7577,2017,5
2017-05-09,Liquid Fund,12020856535.58,73320125.6,163.9513,163.9513,163.9513,2017,5
2017-05-09,Liquid Fund,12020856535.58,73320125.6,163.9513,163.9513,163.9513,2017,5
2017-05-08,Umoja Fund,199562144240.64,406096439.75,491.4156,491.4156,486.5015,2017,5
2017-05-08,Umoja Fund,199562144240.64,406096439.75,491.4156,491.4156,486.5015,2017,5
2017-05-08,Wekeza Maisha Fund,3747419183.92,11612699.21,322.7001,322.7001,316.2461,2017,5
2017-05-08,Wekeza Maisha Fund,3747419183.92,11612699.21,322.7001,322.7001,316.2461,2017,5
2017-05-08,Watoto Fund,3359516283.12,11714773.84,286.776,286.776,283.9083,2017,5
2017-05-08,Watoto Fund,3359516283.12,11714773.84,286.776,286.776,283.9083,2017,5
2017-05-08,Jikimu Fund,22738262369.43,184039990.73,123.5507,123.5507,121.0796,2017,5
2017-05-08,Jikimu Fund,22738262369.43,184039990.73,123.5507,123.5507,121.0796,2017,5
2017-05-08,Liquid Fund,12035597943.1,73438005.17,163.8879,163.8879,163.8879,2017,5
2017-05-08,Liquid Fund,12035597943.1,73438005.17,163.8879,163.8879,163.8879,2017,5
2017-05-05,Umoja Fund,199416433762.15,406070242.85,491.0885,491.0885,486.1776,2017,5
2017-05-05,Umoja Fund,199416433762.15,406070242.85,491.0885,491.0885,486.1776,2017,5
2017-05-05,Wekeza Maisha Fund,3744437939.74,11611132.95,322.4877,322.4877,316.038,2017,5
2017-05-05,Wekeza Maisha Fund,3744437939.74,11611132.95,322.4877,322.4877,316.038,2017,5
2017-05-05,Watoto Fund,3356566434.64,11710901.11,286.619,286.619,283.7528,2017,5
2017-05-05,Watoto Fund,3356566434.64,11710901.11,286.619,286.619,283.7528,2017,5
2017-05-05,Jikimu Fund,22715639555.92,184004346.0,123.4516,123.4516,120.9826,2017,5
2017-05-05,Jikimu Fund,22715639555.92,184004346.0,123.4516,123.4516,120.9826,2017,5
2017-05-05,Liquid Fund,12006349704.05,73343320.18,163.7007,163.7007,163.7007,2017,5
2017-05-05,Liquid Fund,12006349704.05,73343320.18,163.7007,163.7007,163.7007,2017,5
2017-05-04,Umoja Fund,199368533441.88,406059201.76,490.9839,490.9839,486.0741,2017,5
2017-05-04,Umoja Fund,199368533441.88,406059201.76,490.9839,490.9839,486.0741,2017,5
2017-05-04,Wekeza Maisha Fund,3355536364.38,11706542.76,286.6377,286.6377,283.7713,2017,5
2017-05-04,Wekeza Maisha Fund,3355536364.38,11706542.76,286.6377,286.6377,283.7713,2017,5
2017-05-04,Wekeza Maisha Fund,3744856751.02,11610248.92,322.5475,322.5475,316.0965,2017,5
2017-05-04,Wekeza Maisha Fund,3744856751.02,11610248.92,322.5475,322.5475,316.0965,2017,5
2017-05-04,Jikimu Fund,22721032055.5,184084064.36,123.4275,123.4275,120.9589,2017,5
2017-05-04,Jikimu Fund,22721032055.5,184084064.36,123.4275,123.4275,120.9589,2017,5
2017-05-04,Liquid Fund,11982770290.62,73227210.38,163.6382,163.6382,163.6382,2017,5
2017-05-04,Liquid Fund,11982770290.62,73227210.38,163.6382,163.6382,163.6382,2017,5
2017-05-03,Umoja Fund,199325671593.82,406069534.56,490.8659,490.8659,485.9572,2017,5
2017-05-03,Umoja Fund,199325671593.82,406069534.56,490.8659,490.8659,485.9572,2017,5
2017-05-03,Wekeza Maisha Fund,3743686892.82,11609478.84,322.4681,322.4681,316.0188,2017,5
2017-05-03,Wekeza Maisha Fund,3743686892.82,11609478.84,322.4681,322.4681,316.0188,2017,5
2017-05-03,Watoto Fund,3353182022.47,11701046.75,286.5711,286.5711,283.7054,2017,5
2017-05-03,Watoto Fund,3353182022.47,11701046.75,286.5711,286.5711,283.7054,2017,5
2017-05-03,Jikimu Fund,22697432798.81,183953018.37,123.3871,123.3871,120.9194,2017,5
2017-05-03,Jikimu Fund,22697432798.81,183953018.37,123.3871,123.3871,120.9194,2017,5
2017-05-03,Liquid Fund,12293690405.61,75156502.19,163.5745,163.5745,163.5745,2017,5
2017-05-03,Liquid Fund,12293690405.61,75156502.19,163.5745,163.5745,163.5745,2017,5
2017-05-02,Umoja Fund,199514678256.43,406505821.73,490.804,490.804,485.8959,2017,5
2017-05-02,Umoja Fund,199514678256.43,406505821.73,490.804,490.804,485.8959,2017,5
2017-05-02,Wekeza Maisha Fund,3749211179.93,11609370.69,322.947,322.947,316.488,2017,5
2017-05-02,Wekeza Maisha Fund,3749211179.93,11609370.69,322.947,322.947,316.488,2017,5
2017-05-02,Watoto Fund,3356156883.89,11700192.28,286.8463,286.8463,283.9778,2017,5
2017-05-02,Watoto Fund,3356156883.89,11700192.28,286.8463,286.8463,283.9778,2017,5
2017-05-02,Jikimu Fund,22784732053.49,184606598.35,123.4232,123.4232,120.9547,2017,5
2017-05-02,Jikimu Fund,22784732053.49,184606598.35,123.4232,123.4232,120.9547,2017,5
2017-05-02,Liquid Fund,12206227149.78,74649827.86,163.5131,163.5131,163.5131,2017,5
2017-05-02,Liquid Fund,12206227149.78,74649827.86,163.5131,163.5131,163.5131,2017,5
2017-04-28,Umoja Fund,198696817047.36,406471547.9,488.8333,488.8333,483.9449,2017,4
2017-04-28,Wekeza Maisha Fund,3733334794.08,11598167.63,321.8901,321.8901,315.4523,2017,4
2017-04-28,Wekeza Maisha Fund,3733334794.08,11598167.63,321.8901,321.8901,315.4523,2017,4
2017-04-28,Watoto Fund,3344508325.82,11698898.78,285.8823,285.8823,283.0235,2017,4
2017-04-28,Watoto Fund,3344508325.82,11698898.78,285.8823,285.8823,283.0235,2017,4
2017-04-28,Jikimu Fund,22728097406.87,184565021.05,123.1441,123.1441,120.6812,2017,4
2017-04-28,Jikimu Fund,22728097406.87,184565021.05,123.1441,123.1441,120.6812,2017,4
2017-04-28,Jikimu Fund,22728097406.87,184565021.05,123.1441,123.1441,120.6812,2017,4
2017-04-28,Liquid Fund,12186194524.6,74640027.92,163.2662,163.2662,163.2662,2017,4
2017-04-28,Liquid Fund,12186194524.6,74640027.92,163.2662,163.2662,163.2662,2017,4
2017-04-27,Umoja Fund,200779988482.62,406457127.59,493.9758,493.9758,489.0361,2017,4
2017-04-27,Umoja Fund,200779988482.62,406457127.59,493.9758,493.9758,489.0361,2017,4
2017-04-27,Wekeza Maisha Fund,3762500013.92,11598116.24,324.4061,324.4061,317.918,2017,4
2017-04-27,Wekeza Maisha Fund,3762500013.92,11598116.24,324.4061,324.4061,317.918,2017,4
2017-04-27,Watoto Fund,3372268346.04,11698829.4,288.2569,288.2569,285.3743,2017,4
2017-04-27,Watoto Fund,3372268346.04,11698829.4,288.2569,288.2569,285.3743,2017,4
2017-04-27,Jikimu Fund,22795895905.84,184520490.29,123.5413,123.5413,121.0704,2017,4
2017-04-27,Jikimu Fund,22795895905.84,184520490.29,123.5413,123.5413,121.0704,2017,4
2017-04-27,Liquid Fund,12185384341.58,74663404.06,163.2042,163.2042,163.2042,2017,4
2017-04-27,Liquid Fund,12185384341.58,74663404.06,163.2042,163.2042,163.2042,2017,4
2017-04-25,Umoja Fund,200605888934.33,406463696.12,493.5395,493.5395,488.6041,2017,4
2017-04-25,Umoja Fund,200605888934.33,406463696.12,493.5395,493.5395,488.6041,2017,4
2017-04-25,Wekeza Maisha Fund,3757081363.94,11596360.25,323.988,323.988,317.5082,2017,4
2017-04-25,Wekeza Maisha Fund,3757081363.94,11596360.25,323.988,323.988,317.5082,2017,4
2017-04-25,Watoto Fund,3366765651.91,11694064.55,287.9038,287.9038,285.0248,2017,4
2017-04-25,Watoto Fund,3366765651.91,11694064.55,287.9038,287.9038,285.0248,2017,4
2017-04-25,Jikimu Fund,22749675961.08,184324837.34,123.4217,123.4217,120.9532,2017,4
2017-04-25,Jikimu Fund,22749675961.08,184324837.34,123.4217,123.4217,120.9532,2017,4
2017-04-25,Liquid Fund,12091196053.85,74142191.32,163.0812,163.0812,163.0812,2017,4
2017-04-25,Liquid Fund,12091196053.85,74142191.32,163.0812,163.0812,163.0812,2017,4
2017-04-24,Umoja Fund,200720683465.96,406790582.75,493.4251,493.4251,488.4908,2017,4
2017-04-24,Umoja Fund,200720683465.96,406790582.75,493.4251,493.4251,488.4908,2017,4
2017-04-24,Wekeza Maisha Fund,3758326531.48,11602936.59,323.9117,323.9117,317.4334,2017,4
2017-04-24,Wekeza Maisha Fund,3758326531.48,11602936.59,323.9117,323.9117,317.4334,2017,4
2017-04-24,Watoto Fund,3375895573.84,11728771.08,287.8303,287.8303,284.952,2017,4
2017-04-24,Watoto Fund,3375895573.84,11728771.08,287.8303,287.8303,284.952,2017,4
2017-04-24,Jikimu Fund,23029243279.53,186649396.05,123.3824,123.3824,120.9147,2017,4
2017-04-24,Jikimu Fund,23029243279.53,186649396.05,123.3824,123.3824,120.9147,2017,4
2017-04-24,Liquid Fund,12061493024.19,73979687.8,163.0379,163.0379,163.0379,2017,4
2017-04-24,Liquid Fund,12061493024.19,73979687.8,163.0379,163.0379,163.0379,2017,4
2017-04-21,Umoja Fund,200563327084.72,406786952.24,493.0427,493.0427,488.1122,2017,4
2017-04-21,Umoja Fund,200563327084.72,406786952.24,493.0427,493.0427,488.1122,2017,4
2017-04-21,Wekeza Maisha Fund,3755459791.51,11602754.31,323.6697,323.6697,317.1963,2017,4
2017-04-21,Wekeza Maisha Fund,3755459791.51,11602754.31,323.6697,323.6697,317.1963,2017,4
2017-04-21,Watoto Fund,3373273008.93,11727901.91,287.628,287.628,284.7517,2017,4
2017-04-21,Watoto Fund,3373273008.93,11727901.91,287.628,287.628,284.7517,2017,4
2017-04-21,Jikimu Fund,22986634483.52,186477574.75,123.2676,123.2676,120.8022,2017,4
2017-04-21,Jikimu Fund,22986634483.52,186477574.75,123.2676,123.2676,120.8022,2017,4
2017-04-21,Liquid Fund,12045611380.69,73967406.59,162.8503,162.8503,162.8503,2017,4
2017-04-21,Liquid Fund,12045611380.69,73967406.59,162.8503,162.8503,162.8503,2017,4
2017-04-20,Umoja Fund,200509961222.32,406776987.21,492.9236,492.9236,487.9943,2017,4
2017-04-20,Umoja Fund,200509961222.32,406776987.21,492.9236,492.9236,487.9943,2017,4
2017-04-20,Wekeza Maisha Fund,3754439808.81,11602445.28,323.5904,323.5904,317.1186,2017,4
2017-04-20,Wekeza Maisha Fund,3754439808.81,11602445.28,323.5904,323.5904,317.1186,2017,4
2017-04-20,Watoto Fund,3370931920.29,11721933.48,287.5747,287.5747,284.699,2017,4
2017-04-20,Watoto Fund,3370931920.29,11721933.48,287.5747,287.5747,284.699,2017,4
2017-04-20,Jikimu Fund,22978214748.0,186466344.79,123.2298,123.2298,120.7652,2017,4
2017-04-20,Jikimu Fund,22978214748.0,186466344.79,123.2298,123.2298,120.7652,2017,4
2017-04-20,Liquid Fund,12035787467.57,73934702.19,162.7894,162.7894,162.7894,2017,4
2017-04-20,Liquid Fund,12035787467.57,73934702.19,162.7894,162.7894,162.7894,2017,4
2017-04-19,Umoja Fund,200781743576.86,407429575.43,492.8011,492.8011,487.8731,2017,4
2017-04-19,Umoja Fund,200781743576.86,407429575.43,492.8011,492.8011,487.8731,2017,4
2017-04-19,Wekeza Maisha Fund,3753519943.58,11602445.28,323.5111,323.5111,317.0409,2017,4
2017-04-19,Wekeza Maisha Fund,3753519943.58,11602445.28,323.5111,323.5111,317.0409,2017,4
2017-04-19,Watoto Fund,3369962192.1,11720732.35,287.5215,287.5215,284.6463,2017,4
2017-04-19,Watoto Fund,3369962192.1,11720732.35,287.5215,287.5215,284.6463,2017,4
2017-04-19,Jikimu Fund,23145288779.7,187884001.66,123.1892,123.1892,120.7255,2017,4
2017-04-19,Jikimu Fund,23145288779.7,187884001.66,123.1892,123.1892,120.7255,2017,4
2017-04-19,Liquid Fund,11983499806.63,73640961.75,162.7287,162.7287,162.7287,2017,4
2017-04-19,Liquid Fund,11983499806.63,73640961.75,162.7287,162.7287,162.7287,2017,4
2017-04-18,Umoja Fund,200738413138.32,407441871.08,492.6799,492.6799,487.7531,2017,4
2017-04-18,Umoja Fund,200738413138.32,407441871.08,492.6799,492.6799,487.7531,2017,4
2017-04-18,Wekeza Maisha Fund,3751582299.24,11599299.89,323.4318,323.4318,316.9632,2017,4
2017-04-18,Wekeza Maisha Fund,3751582299.24,11599299.89,323.4318,323.4318,316.9632,2017,4
2017-04-18,Watoto Fund,3368682816.44,11718906.0,287.4571,287.4571,284.5825,2017,4
2017-04-18,Watoto Fund,3368682816.44,11718906.0,287.4571,287.4571,284.5825,2017,4
2017-04-18,Jikimu Fund,23127407480.87,187794681.59,123.1526,123.1526,120.6896,2017,4
2017-04-18,Jikimu Fund,23127407480.87,187794681.59,123.1526,123.1526,120.6896,2017,4
2017-04-18,Liquid Fund,11925515293.98,73307978.74,162.6769,162.6769,162.6769,2017,4
2017-04-18,Liquid Fund,11925515293.98,73307978.74,162.6769,162.6769,162.6769,2017,4
2017-04-13,Umoja Fund,200488478537.66,407438091.14,492.071,492.071,487.1503,2017,4
2017-04-13,Umoja Fund,200488478537.66,407438091.14,492.071,492.071,487.1503,2017,4
2017-04-13,Wekeza Maisha Fund,3746808422.18,11598772.58,323.0349,323.0349,316.5742,2017,4
2017-04-13,Wekeza Maisha Fund,3746808422.18,11598772.58,323.0349,323.0349,316.5742,2017,4
2017-04-13,Watoto Fund,3363910009.68,11715423.32,287.1352,287.1352,284.2638,2017,4
2017-04-13,Watoto Fund,3363910009.68,11715423.32,287.1352,287.1352,284.2638,2017,4
2017-04-13,Jikimu Fund,23067846417.09,187591377.66,122.9686,122.9686,120.5092,2017,4
2017-04-13,Jikimu Fund,23067846417.09,187591377.66,122.9686,122.9686,120.5092,2017,4
2017-04-13,Liquid Fund,11857377859.43,73025049.37,162.3741,162.3741,162.3741,2017,4
2017-04-13,Liquid Fund,11857377859.43,73025049.37,162.3741,162.3741,162.3741,2017,4
2017-04-12,Umoja Fund,201180793810.09,408997124.98,491.888,491.888,486.9692,2017,4
2017-04-12,Umoja Fund,201180793810.09,408997124.98,491.888,491.888,486.9692,2017,4
2017-04-12,Wekeza Maisha Fund,3739852656.89,11601265.8,322.3659,322.3659,315.9186,2017,4
2017-04-12,Wekeza Maisha Fund,3739852656.89,11601265.8,322.3659,322.3659,315.9186,2017,4
2017-04-12,Watoto Fund,3358421786.61,11713610.5,286.7111,286.7111,283.844,2017,4
2017-04-12,Watoto Fund,3358421786.61,11713610.5,286.7111,286.7111,283.844,2017,4
2017-04-12,Jikimu Fund,23338200587.23,189959605.92,122.8588,122.8588,120.4016,2017,4
2017-04-12,Jikimu Fund,23338200587.23,189959605.92,122.8588,122.8588,120.4016,2017,4
2017-04-12,Liquid Fund,11877182067.99,73176443.19,162.3088,162.3088,162.3088,2017,4
2017-04-12,Liquid Fund,11877182067.99,73176443.19,162.3088,162.3088,162.3088,2017,4
2017-04-11,Umoja Fund,201126693984.77,408987567.6,491.7663,491.7663,486.8486,2017,4
2017-04-11,Umoja Fund,201126693984.77,408987567.6,491.7663,491.7663,486.8486,2017,4
2017-04-11,Wekeza Maisha Fund,3738498424.83,11599760.95,322.291,322.291,315.8452,2017,4
2017-04-11,Wekeza Maisha Fund,3738498424.83,11599760.95,322.291,322.291,315.8452,2017,4
2017-04-11,Watoto Fund,3357503955.31,11713261.64,286.6412,286.6412,283.7748,2017,4
2017-04-11,Watoto Fund,3357503955.31,11713261.64,286.6412,286.6412,283.7748,2017,4
2017-04-11,Jikimu Fund,23077163018.15,188163437.09,122.6442,122.6442,120.1914,2017,4
2017-04-11,Jikimu Fund,23077163018.15,188163437.09,122.6442,122.6442,120.1914,2017,4
2017-04-11,Liquid Fund,12501542105.52,77054129.34,162.2436,162.2436,162.2436,2017,4
2017-04-11,Liquid Fund,12501542105.52,77054129.34,162.2436,162.2436,162.2436,2017,4
2017-04-10,Umoja Fund,201072242997.67,408978469.58,491.6451,491.6451,486.7286,2017,4
2017-04-10,Umoja Fund,201072242997.67,408978469.58,491.6451,491.6451,486.7286,2017,4
2017-04-10,Wekeza Maisha Fund,3737528131.06,11599449.05,322.216,322.216,315.7717,2017,4
2017-04-10,Wekeza Maisha Fund,3737528131.06,11599449.05,322.216,322.216,315.7717,2017,4
2017-04-10,Watoto Fund,3356205808.37,11711586.67,286.5714,286.5714,283.7057,2017,4
2017-04-10,Watoto Fund,3356205808.37,11711586.67,286.5714,286.5714,283.7057,2017,4
2017-04-10,Jikimu Fund,23036955043.04,187896129.35,122.6047,122.6047,120.1526,2017,4
2017-04-10,Jikimu Fund,23036955043.04,187896129.35,122.6047,122.6047,120.1526,2017,4
2017-04-10,Liquid Fund,12480781138.92,76955260.03,162.1823,162.1823,162.1823,2017,4
2017-04-10,Liquid Fund,12480781138.92,76955260.03,162.1823,162.1823,162.1823,2017,4
2017-04-06,Umoja Fund,200877766327.47,408989862.78,491.1559,491.1559,486.2443,2017,4
2017-04-06,Umoja Fund,200877766327.47,408989862.78,491.1559,491.1559,486.2443,2017,4
2017-04-06,Wekeza Maisha Fund,3733366163.69,11597590.33,321.9088,321.9088,315.4706,2017,4
2017-04-06,Wekeza Maisha Fund,3733366163.69,11597590.33,321.9088,321.9088,315.4706,2017,4
2017-04-06,Watoto Fund,3350243111.63,11702183.69,286.2921,286.2921,283.4292,2017,4
2017-04-06,Watoto Fund,3350243111.63,11702183.69,286.2921,286.2921,283.4292,2017,4
2017-04-06,Jikimu Fund,23011336787.78,187921382.07,122.4519,122.4519,120.0029,2017,4
2017-04-06,Jikimu Fund,23011336787.78,187921382.07,122.4519,122.4519,120.0029,2017,4
2017-04-06,Liquid Fund,12314946485.52,76045790.61,161.9412,161.9412,161.9412,2017,4
2017-04-06,Liquid Fund,12314946485.52,76045790.61,161.9412,161.9412,161.9412,2017,4
2017-04-05,Umoja Fund,201037747243.42,409415397.15,491.0361,491.0361,486.1258,2017,4
2017-04-05,Umoja Fund,201037747243.42,409415397.15,491.0361,491.0361,486.1258,2017,4
2017-04-05,Wekeza Maisha Fund,3734809838.88,11605044.98,321.8264,321.8264,315.3899,2017,4
2017-04-05,Wekeza Maisha Fund,3734809838.88,11605044.98,321.8264,321.8264,315.3899,2017,4
2017-04-05,Watoto Fund,3350475001.61,11705854.74,286.2222,286.2222,283.3599,2017,4
2017-04-05,Watoto Fund,3350475001.61,11705854.74,286.2222,286.2222,283.3599,2017,4
2017-04-05,Jikimu Fund,23013883732.89,187999883.27,122.4144,122.4144,119.9661,2017,4
2017-04-05,Jikimu Fund,23013883732.89,187999883.27,122.4144,122.4144,119.9661,2017,4
2017-04-05,Liquid Fund,12312838510.08,76061916.22,161.8792,161.8792,161.8792,2017,4
2017-04-05,Liquid Fund,12312838510.08,76061916.22,161.8792,161.8792,161.8792,2017,4
2017-04-04,Umoja Fund,200979453767.14,409398358.56,490.9142,490.9142,486.005,2017,4
2017-04-04,Umoja Fund,200979453767.14,409398358.56,490.9142,490.9142,486.005,2017,4
2017-04-04,Wekeza Maisha Fund,3735298087.36,11609567.5,321.7431,321.7431,315.3082,2017,4
2017-04-04,Wekeza Maisha Fund,3735298087.36,11609567.5,321.7431,321.7431,315.3082,2017,4
2017-04-04,Watoto Fund,3349647006.11,11705827.03,286.1521,286.1521,283.2906,2017,4
2017-04-04,Watoto Fund,3349647006.11,11705827.03,286.1521,286.1521,283.2906,2017,4
2017-04-04,Jikimu Fund,23006607087.38,187999883.27,122.3756,122.3756,119.9281,2017,4
2017-04-04,Jikimu Fund,23006607087.38,187999883.27,122.3756,122.3756,119.9281,2017,4
2017-04-04,Liquid Fund,12305626664.39,76046466.69,161.8172,161.8172,161.8172,2017,4
2017-04-04,Liquid Fund,12305626664.39,76046466.69,161.8172,161.8172,161.8172,2017,4
2017-04-03,Umoja Fund,200926733853.19,409392587.89,490.7923,490.7923,485.8844,2017,4
2017-04-03,Umoja Fund,200926733853.19,409392587.89,490.7923,490.7923,485.8844,2017,4
2017-04-03,Wekeza Maisha Fund,3733818882.49,11607940.32,321.6608,321.6608,315.2275,2017,4
2017-04-03,Wekeza Maisha Fund,3733818882.49,11607940.32,321.6608,321.6608,315.2275,2017,4
2017-04-03,Watoto Fund,3347482773.47,11701123.79,286.0822,286.0822,283.2213,2017,4
2017-04-03,Watoto Fund,3347482773.47,11701123.79,286.0822,286.0822,283.2213,2017,4
2017-04-03,Jikimu Fund,22999198750.04,187998828.8,122.3369,122.3369,119.8902,2017,4
2017-04-03,Jikimu Fund,22999198750.04,187998828.8,122.3369,122.3369,119.8902,2017,4
2017-04-03,Liquid Fund,12248427557.11,75721845.49,161.7555,161.7555,161.7555,2017,4
2017-04-03,Liquid Fund,12248427557.11,75721845.49,161.7555,161.7555,161.7555,2017,4
2017-03-31,Umoja Fund,200966505834.83,409786653.28,490.4174,490.4174,485.5132,2017,3
2017-03-31,Umoja Fund,200966505834.83,409786653.28,490.4174,490.4174,485.5132,2017,3
2017-03-31,Wekeza Maisha Fund,3731750674.1,11610424.91,321.4138,321.4138,314.9855,2017,3
2017-03-31,Wekeza Maisha Fund,3731750674.1,11610424.91,321.4138,321.4138,314.9855,2017,3
2017-03-31,Watoto Fund,3345366004.55,11702312.02,285.8722,285.8722,283.0135,2017,3
2017-03-31,Watoto Fund,3345366004.55,11702312.02,285.8722,285.8722,283.0135,2017,3
2017-03-31,Jikimu Fund,23591056444.73,188396037.92,125.2206,125.2206,122.7161,2017,3
2017-03-31,Jikimu Fund,23591056444.73,188396037.92,125.2206,125.2206,122.7161,2017,3
2017-03-31,Liquid Fund,12236337433.15,75734230.9,161.5694,161.5694,161.5694,2017,3
2017-03-31,Liquid Fund,12236337433.15,75734230.9,161.5694,161.5694,161.5694,2017,3
2017-03-30,Umoja Fund,200913748228.52,409781020.53,490.2954,490.2954,485.3924,2017,3
2017-03-30,Umoja Fund,200913748228.52,409781020.53,490.2954,490.2954,485.3924,2017,3
2017-03-30,Wekeza Maisha Fund,3730050111.68,11608105.85,321.3315,321.3315,314.9049,2017,3
2017-03-30,Wekeza Maisha Fund,3730050111.68,11608105.85,321.3315,321.3315,314.9049,2017,3
2017-03-30,Watoto Fund,3344237344.17,11701226.96,285.8023,285.8023,282.9443,2017,3
2017-03-30,Watoto Fund,3344237344.17,11701226.96,285.8023,285.8023,282.9443,2017,3
2017-03-30,Jikimu Fund,23581804672.55,188380061.2,125.1821,125.1821,122.6784,2017,3
2017-03-30,Jikimu Fund,23581804672.55,188380061.2,125.1821,125.1821,122.6784,2017,3
2017-03-30,Liquid Fund,12232961570.46,75734230.9,161.5249,161.5249,161.5249,2017,3
2017-03-30,Liquid Fund,12232961570.46,75734230.9,161.5249,161.5249,161.5249,2017,3
2017-03-29,Umoja Fund,200809881413.48,409769050.0,490.0562,490.0562,485.1557,2017,3
2017-03-29,Umoja Fund,200809881413.48,409769050.0,490.0562,490.0562,485.1557,2017,3
2017-03-29,Wekeza Maisha Fund,3736830981.61,11632154.2,321.2501,321.2501,314.8251,2017,3
2017-03-29,Wekeza Maisha Fund,3736830981.61,11632154.2,321.2501,321.2501,314.8251,2017,3
2017-03-29,Watoto Fund,3342863358.34,11699284.39,285.7323,285.7323,282.875,2017,3
2017-03-29,Watoto Fund,3342863358.34,11699284.39,285.7323,285.7323,282.875,2017,3
2017-03-29,Jikimu Fund,23581973116.99,188495163.13,125.1065,125.1065,122.6044,2017,3
2017-03-29,Jikimu Fund,23581973116.99,188495163.13,125.1065,125.1065,122.6044,2017,3
2017-03-29,Liquid Fund,12222987062.22,75708539.69,161.4479,161.4479,161.4479,2017,3
2017-03-29,Liquid Fund,12222987062.22,75708539.69,161.4479,161.4479,161.4479,2017,3
2017-03-28,Umoja Fund,201317739940.74,410908326.51,489.9335,489.9335,485.0341,2017,3
2017-03-28,Umoja Fund,201317739940.74,410908326.51,489.9335,489.9335,485.0341,2017,3
2017-03-28,Wekeza Maisha Fund,3734956235.29,11629256.33,321.169,321.169,314.7456,2017,3
2017-03-28,Wekeza Maisha Fund,3734956235.29,11629256.33,321.169,321.169,314.7456,2017,3
2017-03-28,Watoto Fund,3344451911.63,11707714.51,285.6622,285.6622,282.8056,2017,3
2017-03-28,Watoto Fund,3344451911.63,11707714.51,285.6622,285.6622,282.8056,2017,3
2017-03-28,Jikimu Fund,23703844305.99,189527441.05,125.0681,125.0681,122.5668,2017,3
2017-03-28,Jikimu Fund,23703844305.99,189527441.05,125.0681,125.0681,122.5668,2017,3
2017-03-28,Liquid Fund,12245371622.43,75875129.75,161.3885,161.3885,161.3885,2017,3
2017-03-28,Liquid Fund,12245371622.43,75875129.75,161.3885,161.3885,161.3885,2017,3
2017-03-27,Umoja Fund,201220002497.12,410809884.99,489.813,489.813,484.9148,2017,3
2017-03-27,Umoja Fund,201220002497.12,410809884.99,489.813,489.813,484.9148,2017,3
2017-03-27,Wekeza Maisha Fund,3733985440.15,11628923.97,321.0947,321.0947,314.6728,2017,3
2017-03-27,Wekeza Maisha Fund,3733985440.15,11628923.97,321.0947,321.0947,314.6728,2017,3
2017-03-27,Watoto Fund,3343003382.5,11705508.03,285.5923,285.5923,282.7364,2017,3
2017-03-27,Watoto Fund,3343003382.5,11705508.03,285.5923,285.5923,282.7364,2017,3
2017-03-27,Jikimu Fund,23699086816.42,189546390.63,125.0305,125.0305,122.5299,2017,3
2017-03-27,Jikimu Fund,23699086816.42,189546390.63,125.0305,125.0305,122.5299,2017,3
